Table:          MDSM
Displayed Fields:  67 of  103       Fixed Columns:                 4      List Width 1023
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| |Client|Sim.requmts no.|Sim.rqmtsItmNo.|Record type|Order level|Order path|BOM item|Sort String|Plnng scenario|Material            |Plant |Stor. Location|Supply Area |RequirementType|Item Category|Sub-item ID|Bulk Material|Item text|Intra material|Phantom item|Configur. item|Res./Purc. req.|Direct procure.|Reqmt Qty        |Base Unit|Usage qty - UoM       |Debit/Credit|Mat. Prov. Ind.|Spare part ID|Quantity in UnE  |Unit of Entry|Numerator|Denominator|Qty is Fixed|Alt. item|Usage prob.|AltItemGroup|Priority|Strategy|Component Scrap|Operation scrap|Net indicator|Reqmt Date|Latest req.date|Distribution|Lead-tm offset|Time qty req'd|Var-sized item|Number           |Qty Var-sz item  |Size unit|Size 1           |Size 2           |Size 3           |Formula key|Int. object no.   |Follow-Up Item|Discontin. ind.|Discont. group|Follow-up group|FollowUp MatInd|Required qty     |FollUp/OrigMat.   |Transfer factor|Long text lang|Item Text                               |Item text                               |
| |010   |3575341630     |0136           |           |01         |0001      |0010    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         660,000 |ST       | 0,000000000000000E+00|H           |               |             |         660,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |09.11.2021|09.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         660,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341630     |0137           |           |01         |0001      |0020    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         660,000 |ST       | 0,000000000000000E+00|H           |               |             |         660,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |09.11.2021|09.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         660,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341633     |0005           |           |00         |0000      |0140    |           |003           |S003407479          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         600,000 |ST       | 0,000000000000000E+00|H           |               |             |         600,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |10.11.2021|10.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         600,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341633     |0136           |           |01         |0001      |0010    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         600,000 |ST       | 0,000000000000000E+00|H           |               |             |         600,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |10.11.2021|10.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         600,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341633     |0137           |           |01         |0001      |0020    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         600,000 |ST       | 0,000000000000000E+00|H           |               |             |         600,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |10.11.2021|10.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         600,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341637     |0005           |           |00         |0000      |0140    |           |003           |S003407479          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         600,000 |ST       | 0,000000000000000E+00|H           |               |             |         600,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |11.11.2021|11.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         600,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341637     |0136           |           |01         |0001      |0010    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         600,000 |ST       | 0,000000000000000E+00|H           |               |             |         600,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |11.11.2021|11.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         600,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341637     |0137           |           |01         |0001      |0020    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         600,000 |ST       | 0,000000000000000E+00|H           |               |             |         600,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |11.11.2021|11.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         600,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341640     |0005           |           |00         |0000      |0140    |           |003           |S003407479          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         570,000 |ST       | 0,000000000000000E+00|H           |               |             |         570,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |15.11.2021|15.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         570,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341640     |0136           |           |01         |0001      |0010    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         570,000 |ST       | 0,000000000000000E+00|H           |               |             |         570,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |15.11.2021|15.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         570,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341640     |0137           |           |01         |0001      |0020    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         570,000 |ST       | 0,000000000000000E+00|H           |               |             |         570,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |15.11.2021|15.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         570,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341643     |0005           |           |00         |0000      |0140    |           |003           |S003407479          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         570,000 |ST       | 0,000000000000000E+00|H           |               |             |         570,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |16.11.2021|16.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         570,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341643     |0136           |           |01         |0001      |0010    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         570,000 |ST       | 0,000000000000000E+00|H           |               |             |         570,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |16.11.2021|16.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         570,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575341643     |0137           |           |01         |0001      |0020    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         570,000 |ST       | 0,000000000000000E+00|H           |               |             |         570,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |16.11.2021|16.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         570,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575342574     |0002           |           |00         |0000      |0100    |           |003           |S003385580          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |          30,000 |ST       | 0,000000000000000E+00|H           |               |             |          30,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |08.11.2021|08.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |          30,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575342574     |0164           |           |01         |0008      |0010    |           |003           |S003335795          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |          30,000 |ST       | 0,000000000000000E+00|H           |               |             |          30,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |08.11.2021|08.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |          30,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575342885     |0026           |           |00         |0000      |0530    |           |003           |S003385580          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         150,000 |ST       | 0,000000000000000E+00|H           |               |             |         150,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |01.11.2021|01.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         150,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575342885     |0177           |           |01         |0009      |0010    |           |003           |S003335795          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         150,000 |ST       | 0,000000000000000E+00|H           |               |             |         150,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |01.11.2021|01.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         150,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575342886     |0026           |           |00         |0000      |0530    |           |003           |S003385580          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         240,000 |ST       | 0,000000000000000E+00|H           |               |             |         240,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |02.11.2021|02.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         240,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575342886     |0177           |           |01         |0009      |0010    |           |003           |S003335795          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         240,000 |ST       | 0,000000000000000E+00|H           |               |             |         240,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |02.11.2021|02.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         240,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575342891     |0026           |           |00         |0000      |0530    |           |003           |S003385580          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         180,000 |ST       | 0,000000000000000E+00|H           |               |             |         180,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |03.11.2021|03.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         180,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575342891     |0177           |           |01         |0009      |0010    |           |003           |S003335795          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         180,000 |ST       | 0,000000000000000E+00|H           |               |             |         180,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |03.11.2021|03.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         180,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575342897     |0026           |           |00         |0000      |0530    |           |003           |S003385580          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         240,000 |ST       | 0,000000000000000E+00|H           |               |             |         240,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |08.11.2021|08.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         240,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575342897     |0177           |           |01         |0009      |0010    |           |003           |S003335795          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         240,000 |ST       | 0,000000000000000E+00|H           |               |             |         240,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |08.11.2021|08.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         240,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343352     |0026           |           |00         |0000      |0530    |           |003           |S003385580          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         240,000 |ST       | 0,000000000000000E+00|H           |               |             |         240,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |09.11.2021|09.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         240,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343352     |0177           |           |01         |0009      |0010    |           |003           |S003335795          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         240,000 |ST       | 0,000000000000000E+00|H           |               |             |         240,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |09.11.2021|09.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         240,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343358     |0026           |           |00         |0000      |0530    |           |003           |S003385580          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         270,000 |ST       | 0,000000000000000E+00|H           |               |             |         270,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |10.11.2021|10.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         270,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343358     |0177           |           |01         |0009      |0010    |           |003           |S003335795          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         270,000 |ST       | 0,000000000000000E+00|H           |               |             |         270,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |10.11.2021|10.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         270,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343363     |0026           |           |00         |0000      |0530    |           |003           |S003385580          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         270,000 |ST       | 0,000000000000000E+00|H           |               |             |         270,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |11.11.2021|11.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         270,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343363     |0177           |           |01         |0009      |0010    |           |003           |S003335795          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         270,000 |ST       | 0,000000000000000E+00|H           |               |             |         270,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |11.11.2021|11.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         270,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343367     |0026           |           |00         |0000      |0530    |           |003           |S003385580          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         150,000 |ST       | 0,000000000000000E+00|H           |               |             |         150,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |15.11.2021|15.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         150,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343367     |0177           |           |01         |0009      |0010    |           |003           |S003335795          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         150,000 |ST       | 0,000000000000000E+00|H           |               |             |         150,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |15.11.2021|15.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         150,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343372     |0026           |           |00         |0000      |0530    |           |003           |S003385580          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         150,000 |ST       | 0,000000000000000E+00|H           |               |             |         150,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |16.11.2021|16.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         150,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343372     |0177           |           |01         |0009      |0010    |           |003           |S003335795          |BG10  |2000          |2000-43350  |SB             |L            |           |             |         |              |            |              |               |               |         150,000 |ST       | 0,000000000000000E+00|H           |               |             |         150,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |16.11.2021|16.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         150,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343487     |0167           |           |01         |0001      |0010    |           |003           |S003407424          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         210,000 |ST       | 0,000000000000000E+00|H           |               |             |         210,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |02.11.2021|02.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         210,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343487     |0177           |           |01         |0003      |0010    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         210,000 |ST       | 0,000000000000000E+00|H           |               |             |         210,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |02.11.2021|02.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         210,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343487     |0178           |           |01         |0003      |0020    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |         210,000 |ST       | 0,000000000000000E+00|H           |               |             |         210,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |02.11.2021|02.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |         210,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343488     |0167           |           |01         |0001      |0010    |           |003           |S003407424          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |          90,000 |ST       | 0,000000000000000E+00|H           |               |             |          90,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |02.11.2021|02.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |          90,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343488     |0177           |           |01         |0003      |0010    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |          90,000 |ST       | 0,000000000000000E+00|H           |               |             |          90,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |02.11.2021|02.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |          90,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343488     |0178           |           |01         |0003      |0020    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |          90,000 |ST       | 0,000000000000000E+00|H           |               |             |          90,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |02.11.2021|02.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |          90,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343489     |0167           |           |01         |0001      |0010    |           |003           |S003407424          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |          60,000 |ST       | 0,000000000000000E+00|H           |               |             |          60,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |08.11.2021|08.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |          60,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343489     |0177           |           |01         |0003      |0010    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |          60,000 |ST       | 0,000000000000000E+00|H           |               |             |          60,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |08.11.2021|08.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |          60,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343489     |0178           |           |01         |0003      |0020    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |          60,000 |ST       | 0,000000000000000E+00|H           |               |             |          60,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |08.11.2021|08.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |          60,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343490     |0167           |           |01         |0001      |0010    |           |003           |S003407424          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |          30,000 |ST       | 0,000000000000000E+00|H           |               |             |          30,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |09.11.2021|09.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |          30,000 |                  |0,0000         |              |                                        |                                        |
| |010   |3575343490     |0177           |           |01         |0003      |0010    |           |003           |S003407408          |BG10  |2000          |2000-43310  |SB             |L            |           |             |         |              |            |              |               |               |          30,000 |ST       | 0,000000000000000E+00|H           |               |             |          30,000 |ST           |    1    |    1      |            |         | 0         |            |00      |        | 0,00          | 0,00          |             |09.11.2021|09.11.2021     |            |  0           |00:00:00      |              |           0,000 |           0,000 |         |           0,000 |           0,000 |           0,000 |           |000000000000000000|              |               |              |               |               |          30,000 |                  |0,0000         |              |                                        |                                        |
